wl_entry_id,wl_nm,data_id,ref_num,entity_nm,fka_nm,designation_txt,gender_txt,add_info,listed_dt,entity_type
WLE-2024,US OFAC,us-ofac.5d2ed549afbc5cc3e06c5b005da63234ca74d6d2,SDNTK,"FEDCO IMPORT & EXPORT, S.A.",,,,,,Organization
WLE-2025,US OFAC,us-ofac.8d7b126f436ccdc2d38e8cdd72fa85f3734e4b7f,SDNTK,KPD S.A.,,,,,,Organization
WLE-2026,US OFAC,us-ofac.4cb57273a08df3bfafe6b03932dd8f8cc81679a4,SDNTK,COMERCIAL ESTILO Y MODA,,,,,,Organization
WLE-2027,US OFAC,us-ofac.1d429b056f8a1b58a7cbdfe2bf5cf5473c267502,SDNTK,Jorge FADLALLAH CHEAITELLY,,,,"(Linked To: RESTAURANTE BEIRUT MEXICO S.A. DE C.V.; Linked To: BODEGA ELECTRO GIORGIO; Linked To: EUROCAMBIO, S.A.; Linked To: GENERAL COMMERCE OVERSEAS, INC.; Linked To: PRODUCERS GROUP CORP.; Linked To: ZEDRO INVESTMENT, S.A.; Linked To: GIORGINO CORPORATION OF PANAMA, S.A.; Linked To: GIORGIO CHEAITELLY INVESTMENT, S.A.; Linked To: GIORGIOTELLY, S.A.; Linked To: III MILLENIUM INTERNATIONAL; Linked To: J.H. EXIM INTERNACIONAL, S.A.; Linked To: SANTA MARIA INTERNATIONAL TRADING CORP.; Linked To: SILVER HOUSE, INC.; Linked To: OCEAN INDIC OVERSEAS, S.A.; Linked To: JUNIOR INTERNATIONAL S.A.; Linked To: CAFE DU LIBAN, S.A.)",,Individual
WLE-2028,US OFAC,us-ofac.c1a8b8b90d499f4f9e4b5332a769adc1e1abfda4,SDNTK,Benny ISSA FAWAZ,,,,"(Linked To: YORUMA SHIPPING COMPANY, S.A.; Linked To: FAUSSE ISSA Y CIA. S. EN C.; Linked To: FAMILY FEDCO; Linked To: FEDCO IMPORT & EXPORT, S.A.; Linked To: MICRO EMPRESA ASHQUI)",,Individual
WLE-2029,US OFAC,us-ofac.1c36dec819ddef3f23c94787d3bcdd081b1433dc,SDGT; SDNTK,Ali Mohamad SALEH,,,,(Linked To: ALMACEN BATUL; Linked To: COMERCIAL ESTILO Y MODA),,Individual
WLE-2030,US OFAC,us-ofac.2d00b75b11650b8fbfcad6620136fc1008871e6d,SDNTK,Guiseppe Ali CHEAITELLI SAHELI,,,,"(Linked To: THEA HOLDING & CO., INC.; Linked To: C M F INTERNACIONAL, INC.; Linked To: GCH & SONS CO., INC.; Linked To: POLYTON (ASIA) LIMITED)",,Individual
WLE-2031,US OFAC,us-ofac.8dd7ee4811b313b40bd32d0f329ed930f60e5334,SDNTK,Jaime FADLALLAH CHEAYTELLI,,,,,,Individual
WLE-2032,US OFAC,us-ofac.e176843e911119421b7b7edce24d051d7236171c,SDNTK,FARBE COMUNICACIONES LTDA,,,,,,Organization
WLE-2033,US OFAC,us-ofac.1cbe399dc1c7fddae6d1a00a6e1b2e97ade31a75,SYRIA,Aus ASLAN,,,,,,Individual
WLE-2034,US OFAC,us-ofac.a7ec6e7ba9fd57bad9dba61dbf325f1d587c6824,SDNTK,Ezio Benjamin FIGUEROA VASQUEZ,,,,,,Individual
WLE-2035,US OFAC,us-ofac.eb9464556232d72c4226b725f930b8b2d784013e,SDNTK,"DESARROLLOS INMOBILIARIOS CITADEL, S.A. DE C.V.",,,,,,Organization
WLE-2036,US OFAC,us-ofac.87e60596eec8a6f484420b5374bbac713463ce7c,IRAN-HR; IRGC; SDGT,Abdollah ARAGHI,,"Lieutenant Commander, IRGC Ground Force; Deputy Commander, IRGC Ground Forces; Brigadier General",,"Former Commander, Greater Tehran's Mohammad Rasulollah IRGC; Former Chief, Greater Tehran Revolutionary Guards",,Individual
WLE-2037,US OFAC,us-ofac.7d13176415826732113f872fc8539476363df564,IFSR; NPWMD,PARTO SANAT CO.,,,,,,Organization
WLE-2038,US OFAC,us-ofac.9203fdc07c1f467dc24a9923c1b90c70e2a0316f,NPWMD; IFSR,FULMEN GROUP,,,,,,Organization
WLE-2039,US OFAC,us-ofac.9ebb267278114ad42f663921432e3d6cc961d3e3,DRCONGO,Ntabo Ntaberi SHEKA,,"Commander in Chief, Nduma Defense of Congo, Mayi Mayi Sheka group",,,,Individual
WLE-2040,US OFAC,us-ofac.4a23fa349e93ff757375d095cd267475cf9c31b7,IFSR; NPWMD,SIMATIC DEVELOPMENT CO.,,,,,,Organization
WLE-2041,US OFAC,us-ofac.1723ece09035ef3b3d321537c0fcc8157b8cc1c3,SDGT,Ibrahim SULEIMAN HAMAD AL-HABLAIN,,,,Wanted by the Government of Saudi Arabia,,Individual
WLE-2042,US OFAC,us-ofac.69268531b935157f4b7eaeb2f0ea93990fbfe950,SDNTK,BODEGA ELECTRO GIORGIO,,,,,,Organization
WLE-2043,US OFAC,us-ofac.ef233cc316327f03b77b9677b288a830613fafe9,SDNTK,"GENERAL COMMERCE OVERSEAS, INC.",,,,,,Organization
WLE-2044,US OFAC,us-ofac.9d7c6ac482ca288d2b13a99138e2682101604752,SDNTK,"ZEDRO INVESTMENT, S.A.",,,,,,Organization
WLE-2045,US OFAC,us-ofac.977b26c6e4812534b5c29c523596daff26cd09f2,SDNTK,"GIORGIO CHEAITELLY INVESTMENT, S.A.",,,,,,Organization
WLE-2046,US OFAC,us-ofac.44e307bbd79ec16916f2fd7b88cb6bb04e9fb792,SDNTK,III MILLENIUM INTERNATIONAL,,,,,,Organization
WLE-2047,US OFAC,us-ofac.40d1b40257cc49d61fdcf1682645805324382e86,SDNTK,SANTA MARIA INTERNATIONAL TRADING CORP.,,,,,,Organization
WLE-2048,US OFAC,us-ofac.9cc2169b1b45b3e6c9451e2ffa3d65f7c7a77e41,SDNTK,"OCEAN INDIC OVERSEAS, S.A.",,,,,,Organization
WLE-2049,US OFAC,us-ofac.430b4b08193c9931c4ca0676f500a268d390c1a6,SDNTK,JUNIOR INTERNATIONAL S.A.,,,,,,Organization
WLE-2050,US OFAC,us-ofac.b0fce69019407a3af7a88983abb284d3a1893ada,SDNTK,"EURO EXCHANGE Y FINANCIAL COMMERCE, INC.",,,,,,Organization
WLE-2051,US OFAC,us-ofac.3cb418520897490e83412c96333bbdbb84133856,SDNTK,FAMILY FEDCO,,,,,,Organization
WLE-2052,US OFAC,us-ofac.b995f7e672d5e7781e9d62b397a0e26378e1c7a0,SDNTK,AGROPECUARIA LA PERLA LTDA.,,,,,,Organization
WLE-2053,US OFAC,us-ofac.0d2b96165eeebeeaaac2468a8b6fdaf184d9b715,SDNTK,ALMACEN BATUL,,,,,,Organization
WLE-2054,US OFAC,us-ofac.d9e274c6668263f8260ab90e543dd9a1b838116c,SDNTK,COMERCIAL GLOBANTY,,,,,,Organization
WLE-2055,US OFAC,us-ofac.5513f15df2343ff3a6fd174f4efa8e277a226d1d,SDNTK,Mohamad Zouheir EL KHANSA,,,,"(Linked To: GLOBANTY S.A.S.; Linked To: ALMACEN ELECTRO SONY STAR; Linked To: GLOBAL TECHNOLOGY IMPORT & EXPORT, S.A. (GTI); Linked To: MICRO EMPRESA ASHQUI)",,Individual
WLE-2056,US OFAC,us-ofac.49cafd4642635555aab8f7ec18af204087e4a0e3,SDNTK,Jaime EDERY CRIVOSEI,,,,(Linked To: LILIANA ESQUENAZI M. & CIA. S. C. S.; Linked To: BIESTRA S.A.; Linked To: AGROPECUARIA LA PERLA LTDA.; Linked To: KPD S.A.),,Individual
WLE-2057,US OFAC,us-ofac.77bf3f84e8a7873140093e0f85bf2e2a7f194041,SDNTK,Fawaz Mohamad RAHALL,,,,,,Individual
WLE-2058,US OFAC,us-ofac.9c81103e03a367a134ba48352beaa931807e7051,SDNTK,Ahmad EL KHANSA,,,,,,Individual
WLE-2059,US OFAC,us-ofac.a7d9088743325347af44a4d4c4a088b5b607b3c9,SDNTK,Fatima FADLALLATH CHEAITILLY,,,,,,Individual
WLE-2060,US OFAC,us-ofac.f0c65614e8606a553ab1f1df1c54c38277b055a3,SDNTK,Ivan Dario ARBELAEZ VELEZ,,,,,,Individual
WLE-2061,US OFAC,us-ofac.05499afe70f483f58837393f0eba713ba01a2ba7,SYRIA,MILITARY HOUSING ESTABLISHMENT,,,,,,Organization
WLE-2062,US OFAC,us-ofac.1cd03ffb24b2bf9481d0328fd862a44943c9a344,SYRIA,Muhammad MAKHLUF,,,,,,Individual
WLE-2063,US OFAC,us-ofac.0984a4d7407219024af80ff79a2c7b8efe0a9391,SDNTK,Hassein Eduardo FIGUEROA GOMEZ,,,,,,Individual
WLE-2064,US OFAC,us-ofac.f59fce2224154d946309823045dd5f2822153099,SDNTK,"DESARROLLO ARQUITECTONICO FORTIA, S.A. DE C.V.",,,,,,Organization
WLE-2065,US OFAC,us-ofac.e2c84f9c44c908a4d45cf6e97e0b9966e8ee3bc6,SDNTK,"DISPOSITIVOS INDUSTRIALES DINAMICOS, S.A. DE C.V.",,,,,,Organization
WLE-2066,US OFAC,us-ofac.0aaeda203ee6f66bba79f60b1fe94b0e1365c77d,SDNTK,"DISTRIBUIDORA MEDICA HOSPITALARIA, S.A. DE C.V.",,,,,,Organization
WLE-2067,US OFAC,us-ofac.7ee39800a2e174aaaaeef7155feb0091d05bc041,SDNTK,"FORTIA BAJA SUR, S.A. DE C.V.",,,,,,Organization
WLE-2068,US OFAC,us-ofac.4fd244a574f3f58725cf24b1d585912869c5f155,SDNTK,"GRUPO COMERCIAL SAN BLAS, S.A. DE C.V.",,,,,,Organization
WLE-2069,US OFAC,us-ofac.6e4e5840b63a3ef4c902c004cb844adc96581196,SDNTK,"PROMOCIONES CITADEL, S.A. DE C.V.",,,,,,Organization
WLE-2070,US OFAC,us-ofac.b69311e827a6ecec05c47873356d4b01464b9c41,SDNTK,"SCUADRA FORTIA, S.A. DE C.V.",,,,,,Organization
WLE-2071,US OFAC,us-ofac.76cccc61d870beae5b851b8c26bd216bcaf6894a,SDGT,Mark John TAYLOR,,,,,,Individual
WLE-2072,US OFAC,us-ofac.1c4f33996197d8ce2df4050d8556556ed70fc9d7,SDGT,Bilal BIN MARWAN,,,,,,Individual
WLE-2073,US OFAC,us-ofac.4e078d804feca9632fe1cd7883cc900e6c7fae28,SDNTK,"DESARROLLOS TURISTICOS FORTIA, S.A. DE C.V.",,,,,,Organization
WLE-2074,US OFAC,us-ofac.d32089427fb7f026d490183e797cdcea67b97508,SDNTK,"DISTRIBUIDORA LIFE, S.A.",,,,,,Organization
WLE-2075,US OFAC,us-ofac.36fa51e4f1c39d4fb01de4a2fd8d64731579cb9f,SDNTK,"EL PALOMAR CAR WASH, S.A. DE C.V.",,,,,,Organization
WLE-2076,US OFAC,us-ofac.4b6b7972bb9efc312b80f7dc2ddb6fbd4cb33723,SDNTK,GEOFARMA S.A. DE C.V.,,,,,,Organization
WLE-2077,US OFAC,us-ofac.84c989a70e26fdb3a2e21c14552a89932b071fe9,SDNTK,GRUPO F Y F MEDICAL INTERNACIONAL DE EQUIPOS,,,,,,Organization
WLE-2078,US OFAC,us-ofac.76e86c31bf75183a94c5771a9fa5a5406a3c78fa,SDNTK,PUNTO FARMACEUTICO S.A. DE C.V.,,,,,,Organization
WLE-2079,US OFAC,us-ofac.3a3dca0057b442c447c44ed5851317be2fd0962f,SDNTK,TECNOLOGIA OPTIMA CORPORATIVA S. DE R.L. DE C.V.,,,,,,Organization
WLE-2080,US OFAC,us-ofac.86a64a12c25f68f674b9e439d6ea5b8371286be7,SDNTK,Oscar ALVAREZ ZEPEDA,,,,,,Individual
WLE-2081,US OFAC,us-ofac.8e58fd0a19452dc16b02a93cdafd0da1fc04da0f,SDNTK,Joel VALDEZ BENITES,,,,,,Individual
WLE-2082,US OFAC,us-ofac.ce56ada2fa75fb3ac4454a5f9b75f2d025b12091,ZIMBABWE,MBADA DIAMONDS (PRIVATE) LIMITED,,,,,,Organization
WLE-2083,US OFAC,us-ofac.38cdfaabd6f850ca1885fd5a725ca8495da80bd9,SDGT,AL-QA'IDA KURDISH BATTALIONS,,,,,,Organization
WLE-2084,US OFAC,us-ofac.7ecc108c54962894f16edc1aeac6bcb4a7cf3773,SDNTK,ANDREA YARI S.A.,,,,,,Organization
WLE-2085,US OFAC,us-ofac.5ed8dff79325ebee93c0cc3fcc63bc9072f2d938,SDGT,Yassin CHOUKA,,,,Associated with Islamic Movement of Uzbekistan,,Individual
WLE-2086,US OFAC,us-ofac.e05336513c90fbc58f5f432ea0ed3210e53644a0,SDGT,Mevlut KAR,,,,Associated with Islamic Jihad Group,,Individual
WLE-2087,US OFAC,us-ofac.be9fc90328a17c381a023765c589399ccbfc1dbb,SDNTK,Omer BOZTEPE,,,,,,Individual
WLE-2088,US OFAC,us-ofac.fe8020677e4a27ecaed80810eed1067883222581,SDNTK,GELERI IMPORT EXPORT S.R.L.,,,,,,Organization
WLE-2089,US OFAC,us-ofac.dd64f3e3ac2bbb82abad2013da009cbe174f0088,SDNTK,MEGA GROUP S.R.L.,,,,,,Organization
WLE-2090,US OFAC,us-ofac.13950732ea8e181412e376abba75fcfc83f48e39,TCO,YAMAGUCHI-GUMI,,,,,,Organization
WLE-2091,US OFAC,us-ofac.de16cd923a2f3dd88547c5de53be18293bf704b9,TCO,Kiyoshi TAKAYAMA,,,,,,Individual
WLE-2092,US OFAC,us-ofac.4c786d130d9249f7ccaf600a1e8ea3851968e493,TCO,Gafur-Arslanbek Akhmedovich RAKHIMOV,,,,(Linked To: THIEVES-IN-LAW),,Individual
WLE-2093,US OFAC,us-ofac.a751f54cbb769c28420961c4812187eb476d5ffb,TCO,Vasiliy Aleksandrovich KHRISTOFOROV,,,,(Linked To: THIEVES-IN-LAW),,Individual
WLE-2094,US OFAC,us-ofac.e3ca7fce2ae6bf73ace301f9ef551755c05bb741,TCO,Lazar Gurgenovich SHAYBAZIAN,,,,,,Individual
WLE-2095,US OFAC,us-ofac.e88860c8e28a5b7356841d2d734020e261eaebe8,SDGT,Mochammad ACHWAN,,,,,,Individual
WLE-2096,US OFAC,us-ofac.c0bfc40bdc9cd8b61213366205163703bb3e6f08,FTO; SDGT,JEMMAH ANSHORUT TAUHID,,,,,,Organization
WLE-2097,US OFAC,us-ofac.10d699f23ae271013a14ca90d8c87b374b512479,SYRIA,GENERAL ORGANIZATION OF RADIO AND TV,,,,,,Organization
WLE-2098,US OFAC,us-ofac.2af4744ba54e5d2034fbec4e65584ba397c91d2c,SDGT; IFSR; IRGC,Hosein AGHAJANI,,,,,,Individual
WLE-2099,US OFAC,us-ofac.342e7bf9650fb61820ad01cf90e4c259d28ef527,SDGT; IFSR; IRGC,Esmail GHANI,,,,,,Individual
WLE-2100,US OFAC,us-ofac.2452954665baed0bd101e31e63712900473cd174,SDGT; IFSR,Ali Abbas Usman JEGA,,,,,,Individual
WLE-2101,US OFAC,us-ofac.0e5f965782a7a312a7f9f58770cf17dc30ed43e8,SDGT; IFSR,BEHINEH TRADING,,,,,,Organization
WLE-2102,US OFAC,us-ofac.e94501345259f35b91848a74f1e86d6383e7c4b0,IRGC; NPWMD; IFSR; SDGT,"IRAN MARINE INDUSTRIAL COMPANY, SADRA",,,,,,Organization
WLE-2103,US OFAC,us-ofac.7da45179453a5504551c5f1f8ff124a091542517,SDNTK,Jesus Alfredo GUZMAN SALAZAR,,,,,,Individual
WLE-2104,US OFAC,us-ofac.c5d93c6e8a708049d34bb1967c4c5564504f3ce8,NPWMD,SYRIA INTERNATIONAL ISLAMIC BANK,,,,all offices worldwide,,Organization
WLE-2105,US OFAC,us-ofac.90ca24b052f5fed491237c49343cd04bf96cd3c9,SDNTK,Shah Mohammad BARAKZAI,,,,(Linked To: NEW AHMADI LTD.),,Individual
WLE-2106,US OFAC,us-ofac.ae18e10a4e8dc3de5b949d85e291cd7e2f0bdd16,SDNTK,Abdul HADI,,,,,,Individual
WLE-2107,US OFAC,us-ofac.beef2e53acfc2eb6ee9d4e4199bfb892ed12e7c1,SDNTK,NEW AHMADI LTD.,,,,,,Organization
WLE-2108,US OFAC,us-ofac.01b18fe9330569d9a7377b95babad5d0e61b00f2,SDNTK,Ovidio GUZMAN LOPEZ,,,,,,Individual
WLE-2109,US OFAC,us-ofac.838f146080e72fb8790872aea1cd383854cbec8a,SDNTK,Ovidio LIMON SANCHEZ,,,,,,Individual
WLE-2110,US OFAC,us-ofac.089f43f87336a1c3c344792978b6441dec0e82f2,SDNT,OCCIDENTAL DE PAPELES LTDA.,,,,,,Organization
WLE-2111,US OFAC,us-ofac.9a3c7e093ec7154b8a530ae55c71f1f16a03a617,SDNTK,UNION ABARROTERO DE JALISCO S.C. DE R.L. DE C.V.,,,,,,Organization
WLE-2112,US OFAC,us-ofac.b6fffe1fb181babddbd22fa45f65498b3df7a374,SDNTK,Carlos Mario TORRES HOYOS,,,,,,Individual
WLE-2113,US OFAC,us-ofac.2b376d853667baeb155ab274d9670a8989062a6f,ZIMBABWE,MARANGE RESOURCES (PRIVATE) LIMITED,,,,,,Organization
WLE-2114,US OFAC,us-ofac.ce9e3f0bd9a6fb37228af22a3311f76d15030299,SDGT,Jose Antonio Urruticoechea BENGOECHEA,,,,"Member of the Basque Fatherland and Liberty (ETA) and is Fugitive, Wanted for Terrorism",,Individual
WLE-2115,US OFAC,us-ofac.733496766e2e4a0af199e0b50598d05a57c3430d,SDGT,Saleh AL QARAWI,,,,,,Individual
WLE-2116,US OFAC,us-ofac.e6de5bc5427232c822689afb1722add687660d8a,SDNTK,Jesus Reynaldo ZAMBADA GARCIA,,,,,,Individual
WLE-2117,US OFAC,us-ofac.c001935412120f1b9159655aa02a8376e572196a,SDNTK,Marllory Dadiana CHACON ROSSELL,,,,,,Individual
WLE-2118,US OFAC,us-ofac.187cc4f2ce3e856e9626e1afb451ae8ce16d1d26,SDNTK,FER'SEG S.A.,,,,,,Organization
WLE-2119,US OFAC,us-ofac.49abb7b4e0a49428c3d14f437b0969d14b959387,SDGT,Monir CHOUKA,,,,Assocated with Islamic Movement of Uzbekistan,,Individual
WLE-2120,US OFAC,us-ofac.6ecd8f5c7e5d58c0e03c5b96687b7fab70da34aa,SDNTK,Zeyneddin GELERI,,,,,,Individual
WLE-2121,US OFAC,us-ofac.7f9dfa648026fdaabfcb8ff36e5ec6d8b7d102d0,SDNTK,Cerkez AKBULUT,,,,,,Individual
WLE-2122,US OFAC,us-ofac.06309a10ef59dafb57fca7140542c7321895bc93,SDNTK,Omer GELERI,,,,,,Individual
WLE-2123,US OFAC,us-ofac.8150132f1972dd7bcc196c6dbd2f82b0950f31ff,SDNTK,GELRO IMPEX S.R.L.,,,,,,Organization
WLE-2124,US OFAC,us-ofac.2de5e03414fefdaf1ddb9c21e5f6e8cb6eeea89e,TCO,Kenichi SHINODA,,,,,,Individual
WLE-2125,US OFAC,us-ofac.fbe7350164d31f20f403e99a732d62c4f7a800d3,TCO,Vladislav Vladimirovich LEONTYEV,,,,(Linked To: THIEVES-IN-LAW),,Individual
WLE-2126,US OFAC,us-ofac.9472b5898ab3f725717372df9c9050099713b96d,SDNTK,Ibrahim CHIBLI,,,,,,Individual
WLE-2127,US OFAC,us-ofac.964049cc0fbac9ce19fed5d22e383519d35b6d2d,TCO,Aleksey Alekseyevich ZAYTSEV,,,,,,Individual
WLE-2128,US OFAC,us-ofac.04f3bfa2d00f55f7855c9ed49d59531e551e6406,TCO,Aleksandr Leonidovich MANUYLOV,,,,,,Individual
WLE-2129,US OFAC,us-ofac.bcd03e0ab9136534746f5206cf37329031583320,SDGT,Abdul Rosyid Ridho BA'ASYIR,,,,,,Individual
WLE-2130,US OFAC,us-ofac.0671d0b2e6d07d1fdb010cf68d3ecca8db0b2e8e,SDGT,Abdul Samad ACHEKZAI,,,,,,Individual
WLE-2131,US OFAC,us-ofac.0c87dc33e7746048a1d8cba007ff34a88d62f880,SDNTK,Ibrahim Abdul Razaaq MEMON,,,,,,Individual
WLE-2132,US OFAC,us-ofac.16762b83c6f1fc94c61974d9d47ef36d1e16e858,SDNTK,Horst Walter OVERDICK MEJIA,,,,,,Individual
WLE-2133,US OFAC,us-ofac.732de82c8c1b18e26de35a45f7ca14870faa9cfc,SDGT; IFSR; IRGC,Sayyid Ali Akbar TABATABAEI,,,,,,Individual
WLE-2134,US OFAC,us-ofac.6747a9ad69bcff582633415a534337375e6528b7,SYRIA,Munir ADANOV,,Deputy Chief of General Staff of the Syrian Army; Lieutenant General,,,,Individual
WLE-2135,US OFAC,us-ofac.0ad08c83797822df76e8fc23c03376355700c99f,IRGC; NPWMD; IFSR; SDGT,"DEEP OFFSHORE TECHNOLOGY COMPANY, P.J.S.",,,,,,Organization
WLE-2136,US OFAC,us-ofac.3bba3a2d7d2ae5d090064b2dbef6cbac751af924,HRIT-IR,DATAK TELECOM,,,,,,Organization
WLE-2137,US OFAC,us-ofac.13a62af7d729c7d507a5ef2acba56a950ceaa64f,SDNTK,Maria Alejandrina SALAZAR HERNANDEZ,,,,,,Individual
WLE-2138,US OFAC,us-ofac.323f77062c13eed4bccb5188bea15797ac9e30fb,SDNTK,Mohammad WALI,,,,(Linked To: MOHAMMAD WALI MONEY EXCHANGE),,Individual
WLE-2139,US OFAC,us-ofac.ab47b62ad42f35b76f5c0b42ade5a121abea7ce5,SDNTK,Haji Baz MOHAMMAD,,,,,,Individual
WLE-2140,US OFAC,us-ofac.b426ba19cad80f06fb9adf0fc119ad13d20d7eaf,SDNTK,MOHAMMAD WALI MONEY EXCHANGE,,,,,,Organization
WLE-2141,US OFAC,us-ofac.0c61b7e1fd7f0aef8f23a00da404cfc5164ed8b3,SDNTK,Ivan Archivaldo GUZMAN SALAZAR,,,,,,Individual
WLE-2142,US OFAC,us-ofac.b97705d18a93bedf255bd7f99bb3c9070aee6567,SDNTK,Noel SALGUEIRO NEVAREZ,,,,,,Individual
WLE-2143,US OFAC,us-ofac.be571cf982759528570e746fa5ceb83dd05a90b0,IFSR; NPWMD,MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,,,,,,Organization
WLE-2144,US OFAC,us-ofac.a0556fd2931f5b0fecfd55abd8d3e75c3eaac21e,IFSR; NPWMD,MINISTRY OF DEFENSE LOGISTICS EXPORT,,,,,,Organization
WLE-2145,US OFAC,us-ofac.e150f5767f3bea57fff91f6a9a8d8cea770ebd0d,SDGT,Bakht GUL,,,,,,Individual
WLE-2146,US OFAC,us-ofac.0173958c1ac02263adacfe9e37ad5f0132c5b8fc,TCO,Lasha Pavlovich SHUSHANASHVILI,,,,(Linked To: THIEVES-IN-LAW),,Individual
WLE-2147,US OFAC,us-ofac.b3a1a9bb9d51153afcb9fd20ff2706e5a81e7355,IFSR; NPWMD,Ali FADAVI,,Islamic Revolutionary Guards Corps Navy Commander,,,,Individual
WLE-2148,US OFAC,us-ofac.ce7502b377ad7e2103ab43990da4f26c1e01950d,IFSR; NPWMD,Daniel FROSCH,,,,,,Individual
WLE-2149,US OFAC,us-ofac.dd66d6b354f8e12a20893c1020123bd7f8e3ac1b,IFSR; NPWMD,INTERNATIONAL GENERAL RESOURCING FZE,,,,,,Organization
WLE-2150,US OFAC,us-ofac.623147a210fdb17fcf1aebc727e2b680be2f1c3f,SDGT,Abdul Baqi BARI,,,,,,Individual
WLE-2151,US OFAC,us-ofac.d388b6cdaabce4597f40f4f984ba09c9d2994742,TCO,Koba Shalvovich SHEMAZASHVILI,,,,,,Individual
WLE-2152,US OFAC,us-ofac.4590a77035d55559253810bd9c32e3dadb26b778,TCO,Kakhaber Pavlovich SHUSHANASHVILI,,,,,,Individual
WLE-2153,US OFAC,us-ofac.2710502395b6990d95b539e1ec63741ca526d4c8,SDNTK,Naser KELMENDI,,,,"(Linked To: DONATA COMPANY D.O.O.; Linked To: N.P.T.T. DONA-SHELL; Linked To: HOTEL CASA GRANDE - SARAJEVO, BOSNIA AND HERZEGOVINA; Linked To: HOTEL CASA GRANDE - ULCINJ, MONTENEGRO; Linked To: PREDSTAVNISTVO CASAGRANDE EXPORT-IMPORT)",,Individual
WLE-2154,US OFAC,us-ofac.0624f2fb3ab3cc9d0ed347518b9ba4c4e1771d89,SDNTK,Francisco Antonio COLORADO CESSA,,,,"(Linked To: ADT PETROSERVICIOS, S.A. DE C.V.)",,Individual
WLE-2155,US OFAC,us-ofac.db7a43ed204f78985fdcbfe8417c56281cfe9de3,SDNTK,AGRO NEGOCIOS SAJE LTDA.,,,,,,Organization
WLE-2156,US OFAC,us-ofac.5a591241ff0540137c2f00317e0679ed24b77610,SDNTK,Segundo Alberto VILLOTA SEGURA,,,,,,Individual
WLE-2157,US OFAC,us-ofac.ae13216c12a15233df31468e15c2ae6543f9705e,SDNTK,INDUITEX LTDA.,,,,,,Organization
WLE-2158,US OFAC,us-ofac.943a354c02874ac01959771dbb7187310e4d1625,SOMALIA,Aboud Rogo MOHAMMED,,,,,,Individual
WLE-2159,US OFAC,us-ofac.b6b9e07c174d28d2f97a862fb0967dac7619c108,SDNTK,Carlos Jesus Ivan IBARRA CARDONA,,,,,,Individual
WLE-2160,US OFAC,us-ofac.62b9687c44020da247b230f6245f32b5aef1778d,SDNTK,Pedro CARDONA MARTINEZ,,,,,,Individual
WLE-2161,US OFAC,us-ofac.1d588c2a8f2a43fcdbbede077c1444a9a6f53461,SDNTK,DISTRIBUIDORA GERMAY S.A. DE C.V.,,,,,,Organization
WLE-2162,US OFAC,us-ofac.8f1b4cfd03c344ba4c0ace128b43e536b2abf622,SDNTK,AUTO HOTEL PUNTO CERO,,,,,,Organization
WLE-2163,US OFAC,us-ofac.039cbec8bc4daccf19c6fce5cb7edfe5d80036da,SDNTK,"ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.",,,,,,Organization
WLE-2164,US OFAC,us-ofac.39a59fc2fa791ffeecfb7fa485e67de3b1f3204d,SDNTK,Nadia Patricia ESPARRAGOZA GASTELUM,,,,"(Linked To: GRUPO CINJAB, S.A. DE C.V.; Linked To: GRUPO IMPERGOZA, S.A. DE C.V.)",,Individual
WLE-2165,US OFAC,us-ofac.c081173908b3a9c4d196ace1d15582ca0bd84fb8,SOMALIA,Omar Awadh OMAR,,,,Possibly Located in Kenya,,Individual
WLE-2166,US OFAC,us-ofac.b2a9cd2185b09e63ca9e51a1b229536a7c372f6a,SDNTK,Griselda Natividad LOPEZ PEREZ,,,,,,Individual
WLE-2167,US OFAC,us-ofac.94250c8ebf35d0c9f60a512e03dc222a308dacb5,SDNTK,Ena Elizabeth HERNANDEZ AMAYA,,,,(Linked To: J & E S. DE R.L. DE C.V.),,Individual
WLE-2168,US OFAC,us-ofac.b74fa7df885a265601ef896fe4ba6189d97d6279,NPWMD,SYRONICS,,,,,,Organization
WLE-2169,US OFAC,us-ofac.aab48b7d3ff0cfe6a4ec4f2982121a90264171de,SDNTK,Isaac Perez GUBEREK RAVINOVICZ,,,,"(Linked To: C.I. DEL ISTMO S.A.S.; Linked To: I&S HOLDING COMPANY, S.A.; Linked To: INDUITEX LTDA.; Linked To: CHAPS INVESTMENT INC.; Linked To: SBT S.A.; Linked To: ISSA EMPRESA UNIPERSONAL; Linked To: INVERSIONES GILFE S.A.; Linked To: INVERSORA PANACOL S.A.; Linked To: ORBITAL HORIZONS CORP.; Linked To: FUNDACION ISSARA; Linked To: G&G INTERNACIONAL S.A.S.; Linked To: COMERCIALIZADORA INTERNACIONAL ANDINA LIMITADA; Linked To: IMPAN-COL, S.A.; Linked To: COLOMBO PERUANA DE TEJIDOS S.A.; Linked To: C.I. CAFFEE VALORES S.A.; Linked To: PROMESAS DEL FUTBOL COLOMBIANO S.A.)",,Individual
WLE-2170,US OFAC,us-ofac.f88ff2c6241367794f0edeea4bdafb5b2737dfae,SDNTK,C.I. DEL ISTMO S.A.S.,,,,,,Organization
